work_year,salary_cleaned,salary_in_usd_cleaned,company_size_lab,salary_currency_encoded,employee_residence_encoded,company_location_encoded,remote_ratio,job_title_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_CT,employment_type_FL,employment_type_FT,employment_type_PT
2020,20000.0,22809.0,1,49064728,51663733,51663733,100,53819113,1,0,0,0,0,0,1,0
2022,15000.0,15000.0,0,51126126,69538568,69538568,0,53819113,1,0,0,0,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,193000.0,133766.0,0,71940467,7221893,7221893,100,91787487,0,0,0,1,0,0,1,0
2022,83000.0,83000.0,0,51126126,25370322,25370322,0,67921766,1,0,0,0,0,0,1,0
2022,75000.0,92350.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,55000.0,67723.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,186000.0,186000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,148800.0,148800.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,112900.0,112900.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,90320.0,90320.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,240000.0,240000.0,1,51126126,25370322,25370322,0,10028239,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,0,10028239,0,0,0,1,0,0,1,0
2022,300000.0,,1,51126126,25370322,25370322,100,91787487,0,0,0,1,0,0,1,0
2022,200000.0,200000.0,1,51126126,25370322,25370322,100,91787487,0,0,0,1,0,0,1,0
2022,62500.0,65666.0,2,49064728,41411443,41411443,50,39298127,0,0,1,0,0,0,1,0
2022,200000.0,200000.0,0,51126126,79926203,25370322,100,40030090,0,0,1,0,0,0,1,0
2022,95000.0,116976.0,1,94880613,22777947,22777947,0,67921766,0,0,1,0,0,0,1,0
2022,75000.0,92350.0,1,94880613,22777947,22777947,0,67921766,0,0,1,0,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,40030090,0,0,1,0,0,0,1,0
2022,112900.0,112900.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,90320.0,90320.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,100,68980661,0,0,0,1,0,0,1,0
2022,105400.0,105400.0,1,51126126,25370322,25370322,100,68980661,0,0,0,1,0,0,1,0
2020,43200.0,49268.0,2,49064728,41411443,41411443,0,72608695,1,0,0,0,0,0,1,0
2022,90000.0,110820.0,1,94880613,22777947,22777947,0,39298127,0,0,1,0,0,0,1,0
2022,75000.0,92350.0,1,94880613,22777947,22777947,0,39298127,0,0,1,0,0,0,1,0
2022,215300.0,215300.0,0,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,158200.0,158200.0,0,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,209100.0,209100.0,0,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,154600.0,154600.0,0,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,115934.0,115934.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,81666.0,81666.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,155000.0,155000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,80000.0,84053.0,1,49064728,46089120,41411443,100,67921766,0,0,1,0,0,0,1,0
2022,164000.0,164000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,132000.0,132000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,170000.0,170000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,123000.0,123000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,189650.0,189650.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,164996.0,164996.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,50000.0,52533.0,1,49064728,27787911,27787911,0,94803726,0,0,1,0,0,0,1,0
2022,50000.0,52533.0,1,49064728,27787911,27787911,0,94803726,0,0,1,0,0,0,1,0
2022,150000.0,115222.0,2,61351657,21365473,21365473,100,94906781,0,1,0,0,0,0,1,0
2022,165400.0,165400.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,132320.0,132320.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,208775.0,208775.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2022,147800.0,147800.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2022,136994.0,136994.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,101570.0,101570.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,128875.0,128875.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,93700.0,93700.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,,76309.0,0,66761783,79926203,79926203,50,13372550,0,1,0,0,0,0,1,0
2022,28500.0,35093.0,0,94880613,22777947,22777947,100,67921766,1,0,0,0,0,0,1,0
2022,183600.0,183600.0,0,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,100800.0,100800.0,0,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,40000.0,49253.0,1,94880613,22777947,22777947,100,53819113,0,0,1,0,0,0,1,0
2022,30000.0,36940.0,1,94880613,22777947,22777947,100,53819113,0,0,1,0,0,0,1,0
2022,40000.0,42026.0,1,49064728,81406157,81406157,100,53819113,0,0,1,0,0,0,1,0
2022,30000.0,31520.0,1,49064728,81406157,81406157,100,53819113,0,0,1,0,0,0,1,0
2022,80000.0,84053.0,1,49064728,81406157,81406157,100,39298127,0,0,1,0,0,0,1,0
2022,70000.0,73546.0,1,49064728,81406157,81406157,100,39298127,0,0,1,0,0,0,1,0
2022,80000.0,98506.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,70000.0,86193.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,80000.0,84053.0,1,49064728,27787911,27787911,100,39298127,0,0,1,0,0,0,1,0
2022,70000.0,73546.0,1,49064728,27787911,27787911,100,39298127,0,0,1,0,0,0,1,0
2022,189650.0,189650.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,164996.0,164996.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,40000.0,42026.0,1,49064728,27787911,27787911,100,53819113,0,0,1,0,0,0,1,0
2022,30000.0,31520.0,1,49064728,27787911,27787911,100,53819113,0,0,1,0,0,0,1,0
2022,75000.0,92350.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,60000.0,73880.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,215300.0,215300.0,0,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,140400.0,140400.0,0,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,60000.0,63040.0,1,49064728,81406157,81406157,100,39298127,0,0,1,0,0,0,1,0
2022,45000.0,47280.0,1,49064728,81406157,81406157,100,39298127,0,0,1,0,0,0,1,0
2022,260000.0,260000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,180000.0,180000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,55000.0,67723.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,35000.0,43096.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,60000.0,63040.0,1,49064728,27787911,27787911,100,39298127,0,0,1,0,0,0,1,0
2022,45000.0,47280.0,1,49064728,27787911,27787911,100,39298127,0,0,1,0,0,0,1,0
2022,60000.0,73880.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,45000.0,55410.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2021,43200.0,51064.0,0,49064728,42879372,42879372,50,67921766,0,0,1,0,0,0,1,0
2022,60000.0,60000.0,0,51126126,641891,47488391,100,7667358,0,0,0,1,0,0,1,0
2022,82900.0,82900.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,63900.0,63900.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,160000.0,160000.0,0,51126126,25370322,25370322,100,89628227,0,0,1,0,0,0,1,0
2022,112300.0,112300.0,0,51126126,25370322,25370322,100,89628227,0,0,1,0,0,0,1,0
2022,241000.0,241000.0,1,51126126,25370322,25370322,100,91787487,0,0,1,0,0,0,1,0
2022,159000.0,159000.0,1,51126126,25370322,25370322,100,91787487,0,0,1,0,0,0,1,0
2022,180000.0,180000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,80000.0,80000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,58000.0,58000.0,2,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,58000.0,58000.0,2,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,136000.0,136000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,108800.0,108800.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,242000.0,242000.0,1,51126126,25370322,25370322,100,39298127,0,1,0,0,0,0,1,0
2022,200000.0,200000.0,1,51126126,25370322,25370322,100,39298127,0,1,0,0,0,0,1,0
2022,50000.0,61566.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,30000.0,36940.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,60000.0,73880.0,1,94880613,22777947,22777947,0,39298127,0,0,1,0,0,0,1,0
2022,40000.0,49253.0,1,94880613,22777947,22777947,0,39298127,0,0,1,0,0,0,1,0
2022,165220.0,165220.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,120160.0,120160.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,124190.0,124190.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,90320.0,90320.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,181940.0,181940.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,132320.0,132320.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,220110.0,220110.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,160080.0,160080.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,180000.0,180000.0,0,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,0,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,126500.0,126500.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,106260.0,106260.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,116000.0,116000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,99000.0,99000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,155000.0,155000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,120600.0,120600.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,90000.0,90000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,170000.0,170000.0,1,51126126,25370322,25370322,100,39298127,0,0,1,0,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,39298127,0,0,1,0,0,0,1,0
2022,102100.0,102100.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,84900.0,84900.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,136620.0,136620.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,99360.0,99360.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,90000.0,110820.0,1,94880613,22777947,22777947,0,72608695,0,0,0,1,0,0,1,0
2022,80000.0,98506.0,1,94880613,22777947,22777947,0,72608695,0,0,0,1,0,0,1,0
2022,146000.0,146000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,123000.0,123000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,40000.0,49253.0,1,94880613,22777947,22777947,100,39298127,1,0,0,0,0,0,1,0
2022,35000.0,43096.0,1,94880613,22777947,22777947,100,39298127,1,0,0,0,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,100,53819113,0,1,0,0,0,0,1,0
2022,110000.0,110000.0,1,51126126,25370322,25370322,100,53819113,0,1,0,0,0,0,1,0
2022,170000.0,170000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,161342.0,161342.0,1,51126126,25370322,25370322,100,91787487,0,0,0,1,0,0,1,0
2022,137141.0,137141.0,1,51126126,25370322,25370322,100,91787487,0,0,0,1,0,0,1,0
2022,167000.0,167000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,123000.0,123000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,60000.0,73880.0,1,94880613,22777947,22777947,0,39298127,0,0,0,1,0,0,1,0
2022,50000.0,61566.0,1,94880613,22777947,22777947,0,39298127,0,0,0,1,0,0,1,0
2022,211500.0,211500.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,138600.0,138600.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,192400.0,192400.0,1,51126126,21365473,21365473,100,54949590,0,0,0,1,0,0,1,0
2022,90700.0,90700.0,1,51126126,21365473,21365473,100,54949590,0,0,0,1,0,0,1,0
2022,130000.0,130000.0,1,51126126,21365473,21365473,100,53819113,0,0,0,1,0,0,1,0
2022,61300.0,61300.0,1,51126126,21365473,21365473,100,53819113,0,0,0,1,0,0,1,0
2022,130000.0,130000.0,1,51126126,21365473,21365473,100,53819113,0,0,0,1,0,0,1,0
2022,61300.0,61300.0,1,51126126,21365473,21365473,100,53819113,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,0,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,113000.0,113000.0,0,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,95550.0,95550.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,167000.0,167000.0,1,51126126,25370322,25370322,100,53819113,0,0,1,0,0,0,1,0
2022,115500.0,115500.0,1,51126126,25370322,25370322,100,53819113,0,0,1,0,0,0,1,0
2022,112900.0,112900.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,90320.0,90320.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,112900.0,112900.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,90320.0,90320.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,165400.0,165400.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,132320.0,132320.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,243900.0,243900.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,156600.0,156600.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,136600.0,136600.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,109280.0,109280.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,128875.0,128875.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,93700.0,93700.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,224000.0,224000.0,1,51126126,25370322,25370322,100,690182,0,1,0,0,0,0,1,0
2022,167875.0,167875.0,1,51126126,25370322,25370322,100,690182,0,1,0,0,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,100,14431868,0,1,0,0,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,100,14431868,0,1,0,0,0,0,1,0
2022,209100.0,209100.0,0,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,154600.0,154600.0,0,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,180000.0,180000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,205300.0,205300.0,0,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,140400.0,140400.0,0,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,176000.0,176000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,144000.0,144000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,200100.0,200100.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,70500.0,70500.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,54000.0,54000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,205300.0,205300.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,140400.0,140400.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,205300.0,205300.0,1,51126126,25370322,25370322,0,14431868,0,0,0,1,0,0,1,0
2022,184700.0,184700.0,1,51126126,25370322,25370322,0,14431868,0,0,0,1,0,0,1,0
2022,175100.0,175100.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,140250.0,140250.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,116150.0,116150.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,99050.0,99050.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,112900.0,112900.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,90320.0,90320.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,85000.0,85000.0,1,51126126,21365473,21365473,0,53819113,0,0,1,0,0,0,1,0
2022,75000.0,75000.0,1,51126126,21365473,21365473,0,53819113,0,0,1,0,0,0,1,0
2022,214000.0,214000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,192600.0,192600.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,266400.0,266400.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2022,213120.0,213120.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2022,155000.0,155000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,115000.0,115000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,141300.0,141300.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,102100.0,102100.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,115934.0,115934.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,81666.0,81666.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,206699.0,206699.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,99100.0,99100.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,110500.0,110500.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,50000.0,61566.0,1,94880613,22777947,22777947,0,53819113,0,0,1,0,0,0,1,0
2022,35000.0,43096.0,1,94880613,22777947,22777947,0,53819113,0,0,1,0,0,0,1,0
2022,80000.0,80000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,60000.0,60000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,192564.0,192564.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2022,144854.0,144854.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2022,230000.0,230000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,150260.0,150260.0,1,51126126,25370322,25370322,100,68980661,0,0,0,1,0,0,1,0
2022,109280.0,109280.0,1,51126126,25370322,25370322,100,68980661,0,0,0,1,0,0,1,0
2022,170000.0,170000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,67000.0,67000.0,1,51126126,21365473,21365473,0,53819113,1,0,0,0,0,0,1,0
2022,52000.0,52000.0,1,51126126,21365473,21365473,0,53819113,1,0,0,0,0,0,1,0
2022,154000.0,154000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,126000.0,126000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,129000.0,129000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,99000.0,99000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,69000.0,69000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,150075.0,150075.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,110925.0,110925.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,25000.0,25000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,126500.0,126500.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,106260.0,106260.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,220110.0,220110.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,160080.0,160080.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,105000.0,105000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,170000.0,170000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,230000.0,230000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,100,53819113,0,0,1,0,0,0,1,0
2022,50000.0,50000.0,1,51126126,25370322,25370322,100,53819113,0,0,1,0,0,0,1,0
2022,220000.0,220000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,172386.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,70000.0,86193.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,220000.0,220000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,200000.0,200000.0,1,51126126,25370322,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,120000.0,120000.0,2,51126126,55245855,55245855,100,67921766,0,0,0,1,0,0,1,0
2022,65000.0,65000.0,2,51126126,55245855,55245855,100,67921766,0,0,0,1,0,0,1,0
2022,,,1,51126126,25370322,25370322,100,39298127,0,1,0,0,0,0,1,0
2022,216000.0,216000.0,1,51126126,25370322,25370322,100,39298127,0,1,0,0,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,185100.0,185100.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,104890.0,104890.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,105000.0,105000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,80000.0,80000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,100000.0,76814.0,1,61351657,21365473,21365473,100,54555666,0,0,1,0,0,0,1,0
2020,157000.0,117104.0,0,61351657,21365473,21365473,50,4703405,0,0,0,1,0,0,1,0
2022,250000.0,192037.0,0,61351657,21365473,21365473,50,9857109,0,1,0,0,0,0,1,0
